Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
890984521839128581,5.6233617424594975,1056,108,513,32,2018-05-05_22_43_19,3809,2017-07-28,890984521839128581,http://twitter.com/senrobportman/status/890984521839128581
884902878359506945,5.47579710145776,414,14,113,3,2018-05-06_00_44_34,1613,2017-07-11,884902878359506945,http://twitter.com/senrobportman/status/884902878359506945
885135787649642497,5.5817543859633005,285,21,71,2,2018-05-06_00_43_16,1001,2017-07-12,885135787649642497,http://twitter.com/senrobportman/status/885135787649642497
885158811366858752,5.768881355930295,295,72,74,17,2018-05-06_00_41_53,1272,2017-07-12,885158811366858752,http://twitter.com/senrobportman/status/885158811366858752
885550802466635778,5.523412844051877,545,63,114,22,2018-05-06_00_40_28,1937,2017-07-13,885550802466635778,http://twitter.com/senrobportman/status/885550802466635778
885578953318125568,5.2732764921164605,821,26,166,34,2018-05-06_00_39_07,2805,2017-07-13,885578953318125568,http://twitter.com/senrobportman/status/885578953318125568
883753552421584896,5.655645645700606,999,130,286,31,2018-05-06_00_51_34,3504,2017-07-08,883753552421584896,http://twitter.com/senrobportman/status/883753552421584896
884095556955635713,5.533930885533655,463,61,98,11,2018-05-06_00_50_07,1570,2017-07-09,884095556955635713,http://twitter.com/senrobportman/status/884095556955635713
884125758272282626,5.569713114771844,732,44,149,14,2018-05-06_00_48_43,2566,2017-07-09,884125758272282626,http://twitter.com/senrobportman/status/884125758272282626
884468512378339328,5.710571428567801,350,11,72,6,2018-05-06_00_47_21,1192,2017-07-10,884468512378339328,http://twitter.com/senrobportman/status/884468512378339328
884896435988307968,5.600878378374323,296,51,81,19,2018-05-06_00_45_59,1258,2017-07-11,884896435988307968,http://twitter.com/senrobportman/status/884896435988307968
883362048993873922,5.6174912891965505,287,36,71,12,2018-05-06_00_58_29,1019,2017-07-07,883362048993873922,http://twitter.com/senrobportman/status/883362048993873922
883362558639472640,5.584099616882124,522,43,151,19,2018-05-06_00_57_06,2161,2017-07-07,883362558639472640,http://twitter.com/senrobportman/status/883362558639472640
883710773834522624,5.708147239291053,815,143,182,19,2018-05-06_00_55_41,2888,2017-07-08,883710773834522624,http://twitter.com/senrobportman/status/883710773834522624
883744997908111360,5.432283813752738,451,54,107,10,2018-05-06_00_54_23,1601,2017-07-08,883744997908111360,http://twitter.com/senrobportman/status/883744997908111360
883745252292644865,5.668255613143297,579,68,139,11,2018-05-06_00_53_00,2120,2017-07-08,883745252292644865,http://twitter.com/senrobportman/status/883745252292644865
881689633368809472,5.861020942400438,382,100,85,8,2018-05-06_01_05_32,1266,2017-07-02,881689633368809472,http://twitter.com/senrobportman/status/881689633368809472
882268161848037380,5.744815950915657,326,69,78,11,2018-05-06_01_04_11,1161,2017-07-04,882268161848037380,http://twitter.com/senrobportman/status/882268161848037380
882725906527248385,5.344570765658565,431,51,91,12,2018-05-06_01_02_41,1466,2017-07-05,882725906527248385,http://twitter.com/senrobportman/status/882725906527248385
882728175679283201,5.441158192086288,354,97,74,13,2018-05-06_01_01_17,1196,2017-07-05,882728175679283201,http://twitter.com/senrobportman/status/882728175679283201
883085349714612224,5.535950704242462,568,134,131,26,2018-05-06_00_59_57,2082,2017-07-06,883085349714612224,http://twitter.com/senrobportman/status/883085349714612224
881235206702743552,5.636132542047185,1011,62,219,10,2018-05-06_01_13_18,3526,2017-07-01,881235206702743552,http://twitter.com/senrobportman/status/881235206702743552
881239994396012545,5.624480000030991,1000,175,268,19,2018-05-06_01_11_38,3277,2017-07-01,881239994396012545,http://twitter.com/senrobportman/status/881239994396012545
881249048493248514,5.5885000000311935,960,31,179,10,2018-05-06_01_09_51,3499,2017-07-01,881249048493248514,http://twitter.com/senrobportman/status/881249048493248514
881593568795734017,5.3892689295024505,383,23,98,15,2018-05-06_01_08_18,1250,2017-07-02,881593568795734017,http://twitter.com/senrobportman/status/881593568795734017
881598353171238912,5.329455587391336,349,11,74,5,2018-05-06_01_06_55,1189,2017-07-02,881598353171238912,http://twitter.com/senrobportman/status/881598353171238912
880557300607586304,5.639563106805304,412,57,120,20,2018-05-06_01_21_13,1596,2017-06-29,880557300607586304,http://twitter.com/senrobportman/status/880557300607586304
880828527976861696,5.488914728677039,1161,71,411,16,2018-05-06_01_19_18,3941,2017-06-30,880828527976861696,http://twitter.com/senrobportman/status/880828527976861696
880829787979304960,5.5797928437064375,531,60,106,13,2018-05-06_01_17_47,1971,2017-06-30,880829787979304960,http://twitter.com/senrobportman/status/880829787979304960
881175564475912193,5.79775862068928,290,98,73,23,2018-05-06_01_16_14,1263,2017-07-01,881175564475912193,http://twitter.com/senrobportman/status/881175564475912193
881181604667838464,5.5420402298853295,348,64,83,19,2018-05-06_01_14_46,1425,2017-07-01,881181604667838464,http://twitter.com/senrobportman/status/881181604667838464
879825421830848514,5.3753921568574325,408,117,82,20,2018-05-06_01_29_01,1297,2017-06-27,879825421830848514,http://twitter.com/senrobportman/status/879825421830848514
879829445212860416,5.851512141334388,906,567,217,84,2018-05-06_01_27_32,2833,2017-06-27,879829445212860416,http://twitter.com/senrobportman/status/879829445212860416
879832464847515648,5.599811142610972,1059,244,272,30,2018-05-06_01_25_50,3428,2017-06-27,879832464847515648,http://twitter.com/senrobportman/status/879832464847515648
880084488675631104,5.564404945924908,647,61,156,9,2018-05-06_01_24_18,2258,2017-06-28,880084488675631104,http://twitter.com/senrobportman/status/880084488675631104
